name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
حديقة قرطبة,حديقة مجتمعية,F2WM+249، الخصاب، سيهات‎ 32463,N/A,N/A,3.7,F2WM+249,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.495047,50.0328578,"https://www.google.com/maps/place/%D8%AD%D8%AF%D9%8A%D9%82%D8%A9+%D9%82%D8%B1%D8%B7%D8%A8%D8%A9%E2%80%AD/@26.495047,50.0328578,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffce98a5bfa5:0x7ab2727094c567f6!8m2!3d26.495047!4d50.0328578!16s%2Fg%2F11gfmkgrf1?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حديقة اللؤلؤ,متنزه,6670 الوليد الاصبهاني،، المنتزه، 3950، سيهات‎ 32452,N/A,N/A,4.5,F2PX+67,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4856204,50.0481778,"https://www.google.com/maps/place/%D8%AD%D8%AF%D9%8A%D9%82%D8%A9+%D8%A7%D9%84%D9%84%D8%A4%D9%84%D8%A4%E2%80%AD/@26.4856204,50.0481778,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff32f1c374dd:0x5ecd9bb152d22358!8m2!3d26.4856204!4d50.0481778!16s%2Fg%2F11fjtw5wtt?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
منتجع الحدائق السويسريه,حديقة المنتجع الصحي,سيهات‎ 32461,050 484 2247,https://www.instagram.com/swiss.gardens,4.0,F2GF+76,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4757147,50.0230191,"https://www.google.com/maps/place/%D9%85%D9%86%D8%AA%D8%AC%D8%B9+%D8%A7%D9%84%D8%AD%D8%AF%D8%A7%D8%A6%D9%82+%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%B3%D8%B1%D9%8A%D9%87%E2%80%AD/@26.4757147,50.0230191,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe26114752d7:0x4fe907e3f1e7b790!8m2!3d26.4757147!4d50.0230191!16s%2Fg%2F11g02b6n_6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Violet garden | حديقة البنفسج,كافيه,7822، غرناطة، سيهات‎ 32434,050 581 2019,N/A,4.3,F3G2+7C,"{""الأحد"": ""٥:٠٠ص–١١:٥٩م""}",مفتوح · يغلق عند الساعة ١١:٥٩ م,N/A,سيهات,المنطقة الشرقية,26.4756633,50.0510834,"https://www.google.com/maps/place/Violet+garden+%7C+%D8%AD%D8%AF%D9%8A%D9%82%D8%A9+%D8%A7%D9%84%D8%A8%D9%86%D9%81%D8%B3%D8%AC%E2%80%AD/@26.4756633,50.0510834,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0022d96fbb:0x6eea89236355c53f!8m2!3d26.4756633!4d50.0510834!16s%2Fg%2F11y_s0r_4w?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حديقة الغدير,متنزه,"4212، الغدير، 7113, Saudi Arabia, سيهات‎ 32451",N/A,N/A,4.2,F3Q2+Q8,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4894312,50.0508215,"https://www.google.com/maps/place/%D8%AD%D8%AF%D9%8A%D9%82%D8%A9+%D8%A7%D9%84%D8%BA%D8%AF%D9%8A%D8%B1%E2%80%AD/@26.4894312,50.0508215,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff2e20d5ce67:0xe3a9fc8d905cf9f8!8m2!3d26.4894312!4d50.0508215!16s%2Fg%2F11s17x7sw1?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حديقة الزهور,متنزه,"7134 Al Hassan Ibn Ali, الزهور، 3951, سيهات‎ 32437",N/A,N/A,4.0,F29Q+XX,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4699003,50.0399794,"https://www.google.com/maps/place/%D8%AD%D8%AF%D9%8A%D9%82%D8%A9+%D8%A7%D9%84%D8%B2%D9%87%D9%88%D8%B1%E2%80%AD/@26.4699003,50.0399794,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff8f53019fff:0x2e304761d786bd91!8m2!3d26.4699003!4d50.0399794!16s%2Fg%2F11r_tsb6k8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حديقة,متنزه,F2F6+FMX، النابية، سيهات‎ 32471,N/A,N/A,4.5,F2F6+FMX,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4737303,50.0117274,"https://www.google.com/maps/place/%D8%AD%D8%AF%D9%8A%D9%82%D8%A9%E2%80%AD/@26.4737303,50.0117274,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601beeda9b331:0xdfa63aa0a65d3aed!8m2!3d26.4737303!4d50.0117274!16s%2Fg%2F11t6ky8_46?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شجر المنجروف سيهات,حديقة,G24V+G56، سيهات‎ 32453,N/A,N/A,4.1,G24V+G56,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.5062988,50.0429036,"https://www.google.com/maps/place/%D8%B4%D8%AC%D8%B1+%D8%A7%D9%84%D9%85%D9%86%D8%AC%D8%B1%D9%88%D9%81+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.5062988,50.0429036,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb96fb1bfe9:0xb4bdcf8ce3e9c35b!8m2!3d26.5062988!4d50.0429036!16s%2Fg%2F11p_4lf21c?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حديقة الخليج,متنزه,F2CG+8JR، شارع ٦ (أ)، الخليج، سيهات‎ 32437,N/A,N/A,3.8,F2CG+8JR,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4708602,50.026518,"https://www.google.com/maps/place/%D8%AD%D8%AF%D9%8A%D9%82%D8%A9+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%E2%80%AD/@26.4708602,50.026518,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff08163818d1:0x46615e6c69a95bb5!8m2!3d26.4708602!4d50.026518!16s%2Fg%2F11v17_3z39?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Of the Garden,توصيل زهور,"4729 شارع عبدالعزيز القاضي، غرناطة, 7118، سيهات‎ 32434",N/A,https://www.instagram.com/ofthegarden.sa?igsh=MThra3d0b2cybG82aA==,4.9,F29X+X3,"{""الأحد"": ""٨:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4699444,50.0476667,"https://www.google.com/maps/place/Of+the+Garden/@26.4699444,50.0476667,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff00683ba7bf:0x830c3d30d3db0383!8m2!3d26.4699444!4d50.0476667!16s%2Fg%2F11y86n8pnr?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
منتجع حدائق المنى,حديقة المنتجع الصحي,"3002, سيهات‎",N/A,https://www.instagram.com/almona_privet_park?igsh=aDd5MnBxbmN4aHox,3.9,F2M7+H5,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4839962,50.0129203,"https://www.google.com/maps/place/%D9%85%D9%86%D8%AA%D8%AC%D8%B9+%D8%AD%D8%AF%D8%A7%D8%A6%D9%82+%D8%A7%D9%84%D9%85%D9%86%D9%89%E2%80%AD/@26.4839962,50.0129203,17z/data=!3m1!4b1!4m6!3m5!1s0x3e36002cbc84cb6d:0xd05991e14edfb2cd!8m2!3d26.4839962!4d50.0129203!16s%2Fg%2F11g72fcys9?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
حديقة الرؤية,حديقة,F3G7+4Q6، الكوثر، سيهات‎ 32431,N/A,N/A,4.1,F3G7+4Q6,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4752759,50.0644008,"https://www.google.com/maps/place/%D8%AD%D8%AF%D9%8A%D9%82%D8%A9+%D8%A7%D9%84%D8%B1%D8%A4%D9%8A%D8%A9%E2%80%AD/@26.4752759,50.0644008,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0023ebfc25:0x4039ae6b1f3fecf4!8m2!3d26.4752759!4d50.0644008!16s%2Fg%2F11vm0fj0fx?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الأمير فيصل بن فهد للمناسبات سيهات,قاعة زفاف,شارع كعب الأحباري، الخليج، سيهات‎ 32437,050 311 1597,https://ar-ar.facebook.com/khaleejalbarakah/,4.6,F2CM+Q6,"{""الأحد"": ""٩:٠٠ص–٥:٠٠م"", ""الاثنين"": ""٩:٠٠ص–٥:٠٠م"", ""الثلاثاء"": ""٩:٠٠ص–٥:٠٠م"", ""الأربعاء"": ""٩:٠٠ص–٥:٠٠م"", ""الخميس"": ""٩:٠٠ص–٥:٠٠م"", ""الجمعة"": ""مغلق"", ""السبت"": ""٩:٠٠ص–٥:٠٠م""}",سيغلق قريبًا: · عند الساعة ٥ م · يفتح يوم الاثنين عند الساعة ٩ ص,N/A,سيهات,المنطقة الشرقية,26.471933,50.0330756,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1+%D9%81%D9%8A%D8%B5%D9%84+%D8%A8%D9%86+%D9%81%D9%87%D8%AF+%D9%84%D9%84%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.471933,50.0330756,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe3dbe8069c7:0x2d2a65c0d57e5a6b!8m2!3d26.471933!4d50.0330756!16s%2Fg%2F11bz_0nvhh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
قاعة رواء للمناسبات,قاعة زفاف,سيهات‎ 32463,056 192 4988,http://rewa-hall.com/,4.7,F2XC+GQ,"{""الأحد"": ""٤:٠٠–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4987786,50.0219993,"https://www.google.com/maps/place/%D9%82%D8%A7%D8%B9%D8%A9+%D8%B1%D9%88%D8%A7%D8%A1+%D9%84%D9%84%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA%E2%80%AD/@26.4987786,50.0219993,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0062a17103:0xe5c70de0123bb462!8m2!3d26.4987786!4d50.0219993!16s%2Fg%2F11xw576800?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صالة المدلوح,قاعة حفلات,G24F+6XQ، شارع سهل بن حنيف، سيهات‎ 32463,N/A,N/A,3.6,G24F+6XQ,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.5055991,50.0249775,"https://www.google.com/maps/place/%D8%B5%D8%A7%D9%84%D8%A9+%D8%A7%D9%84%D9%85%D8%AF%D9%84%D9%88%D8%AD%E2%80%AD/@26.5055991,50.0249775,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffde7498f6ed:0x12f4b745160f4972!8m2!3d26.5055991!4d50.0249775!16s%2Fg%2F11b7lnjbm1?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مجلس النورين,قاعة مناسبات,EMGC7532، 3786 9ب، حي السلام، 7532، سيهات‎ 32437,054 078 1818,https://www.instagram.com/al_nureen?igsh=a3ByOWIyeGxxdmtv,4.9,F2FQ+CC,"{""الأحد"": ""١٢:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4735127,50.0385115,"https://www.google.com/maps/place/%D9%85%D8%AC%D9%84%D8%B3+%D8%A7%D9%84%D9%86%D9%88%D8%B1%D9%8A%D9%86%E2%80%AD/@26.4735127,50.0385115,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0029965461:0xa135e83204511980!8m2!3d26.4735127!4d50.0385115!16s%2Fg%2F11mrr8fknv?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مجلس السالم,قاعة زفاف,"Ghirnatah, Saihat, الدمام 32434",050 254 4777,N/A,4.8,F2CX+57,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4704151,50.0481414,"https://www.google.com/maps/place/%D9%85%D8%AC%D9%84%D8%B3+%D8%A7%D9%84%D8%B3%D8%A7%D9%84%D9%85%E2%80%AD/@26.4704151,50.0481414,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff08cf13e2f9:0x5da4cf2d79aff89f!8m2!3d26.4704151!4d50.0481414!16s%2Fg%2F11t3z8cs3p?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مجلس خاطريه للمناسبات,قاعة حفلات,F2RM+R98، الخصاب، سيهات‎ 32452,N/A,N/A,3.8,F2RM+R98,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4920492,50.033461,"https://www.google.com/maps/place/%D9%85%D8%AC%D9%84%D8%B3+%D8%AE%D8%A7%D8%B7%D8%B1%D9%8A%D9%87+%D9%84%D9%84%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA%E2%80%AD/@26.4920492,50.033461,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcc8f196179:0x5cdb66f8390b9b53!8m2!3d26.4920492!4d50.033461!16s%2Fg%2F11c6rwh5yd?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
قبو السالم,قاعة مناسبات,"4751 عبدالعزيز القاضي, حي غرناطة, EMGA7142، 7142, سيهات‎ 32434",050 254 4777,N/A,5.0,F2CX+29,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4700913,50.0484619,"https://www.google.com/maps/place/%D9%82%D8%A8%D9%88+%D8%A7%D9%84%D8%B3%D8%A7%D9%84%D9%85%E2%80%AD/@26.4700913,50.0484619,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0037f391d9:0x4b1435fcbe6f238a!8m2!3d26.4700913!4d50.0484619!16s%2Fg%2F11z054yqtp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
قاعة شهاب سيهات,N/A,شارع سهل بن حنيف، سيهات‎ 32463,053 688 8744,N/A,4.0,F2XC+GX,N/A,مغلق نهائيًا,N/A,سيهات,المنطقة الشرقية,26.4987627,50.0224922,"https://www.google.com/maps/place/%D9%82%D8%A7%D8%B9%D8%A9+%D8%B4%D9%87%D8%A7%D8%A8+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4987627,50.0224922,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffecf81a4ce3:0xaa21d1761937d0ff!8m2!3d26.4987627!4d50.0224922!16s%2Fg%2F11pw415ms7?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صالة آل خليفة للأفراح والمناسبات,N/A,F2WF+X26، سيهات‎ 32463,054 912 3333,N/A,4.3,F2WF+X26,N/A,مغلق نهائيًا,N/A,سيهات,المنطقة الشرقية,26.4974121,50.0225249,"https://www.google.com/maps/place/%D8%B5%D8%A7%D9%84%D8%A9+%D8%A2%D9%84+%D8%AE%D9%84%D9%8A%D9%81%D8%A9+%D9%84%D9%84%D8%A3%D9%81%D8%B1%D8%A7%D8%AD+%D9%88%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA%E2%80%AD/@26.4974121,50.0225249,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffd9be233905:0xe913f78491b3b2d2!8m2!3d26.4974121!4d50.0225249!16s%2Fg%2F1jmchqvfh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
كورنيش الغدير بسيهات,متنزه,F3W2+9P4، الغدير، سيهات‎ 32451,N/A,N/A,4.2,F3W2+9P4,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4958817,50.0518418,"https://www.google.com/maps/place/%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4+%D8%A7%D9%84%D8%BA%D8%AF%D9%8A%D8%B1+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4958817,50.0518418,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe53bbf9b91f:0x5de7a3c9a17f8e56!8m2!3d26.4958817!4d50.0518418!16s%2Fg%2F11clggfxch?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
كورنيش سيهات,متنزه,F3G8+FFX، طريق الكورنيش، الكوثر، سيهات‎ 32431,N/A,N/A,4.4,F3G8+FFX,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4762321,50.0662342,"https://www.google.com/maps/place/%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4762321,50.0662342,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe8ea0257c81:0x544f77be52e7cfbb!8m2!3d26.4762321!4d50.0662342!16s%2Fg%2F11mf4rqkcn?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
كورنيش سيهات حي الغدير,متنزه,F3W2+VC8، طريق الكورنيش، الغدير، سيهات‎ 32451,N/A,N/A,4.4,F3W2+VC8,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4971282,50.0512681,"https://www.google.com/maps/place/%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D8%AD%D9%8A+%D8%A7%D9%84%D8%BA%D8%AF%D9%8A%D8%B1%E2%80%AD/@26.4971282,50.0512681,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff14f8cf3b2b:0x23b3474931cb085b!8m2!3d26.4971282!4d50.0512681!16s%2Fg%2F11kb6ybdg8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Saihat Cornich,متنزه,F3R4+875، الغدير، سيهات‎ 32451,N/A,N/A,4.3,F3R4+875,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.490759,50.0557343,"https://www.google.com/maps/place/Saihat+Cornich/@26.490759,50.0557343,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff70952d1823:0x69576724627329de!8m2!3d26.490759!4d50.0557343!16s%2Fg%2F11fgjmwnqn?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
بتال,مقهى لشرب الشاي,طريق الكورنيش، الغدير، سيهات‎ 32451,056 505 5762,https://battaltea.com/,4.7,F3W2+X9,"{""الأحد"": ""٤:٠٠م–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,N/A,سيهات,المنطقة الشرقية,26.4974555,50.0508891,"https://www.google.com/maps/place/%D8%A8%D8%AA%D8%A7%D9%84%E2%80%AD/@26.4974555,50.0508891,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff94df031ee3:0x3e32e0f134680025!8m2!3d26.4974555!4d50.0508891!16s%2Fg%2F11kbj2v1sd?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
كورنيش الغدير,متنزه,F3V3+76V، الغدير، سيهات‎ 32451,N/A,N/A,4.2,F3V3+76V,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.492862,50.0531813,"https://www.google.com/maps/place/%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4+%D8%A7%D9%84%D8%BA%D8%AF%D9%8A%D8%B1%E2%80%AD/@26.492862,50.0531813,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0070b64c6d:0x21315b181bec2f92!8m2!3d26.492862!4d50.0531813!16s%2Fg%2F11x2sy2kgv?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
دوار كورنيش الغدير,متنزه,EMMA4617، 4617 طريق الكورنيش، 7095، حي الكوثر،، سيهات‎ 32451،,N/A,N/A,4.8,F3R3+4W,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4903485,50.0548153,"https://www.google.com/maps/place/%D8%AF%D9%88%D8%A7%D8%B1+%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4+%D8%A7%D9%84%D8%BA%D8%AF%D9%8A%D8%B1%E2%80%AD/@26.4903485,50.0548153,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fff07882ca1f:0x94346966e897baf1!8m2!3d26.4903485!4d50.0548153!16s%2Fg%2F11tfzk7lgq?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
كورنيش منطقة سيهات العام,موقف سيارات,F3W2+QG9، الغدير، سيهات‎ 32451,N/A,N/A,5.0,F3W2+QG9,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4968113,50.0515615,"https://www.google.com/maps/place/%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4+%D9%85%D9%86%D8%B7%D9%82%D8%A9+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D8%A7%D9%84%D8%B9%D8%A7%D9%85%E2%80%AD/@26.4968113,50.0515615,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0025fb501f:0xe352701723aa19e0!8m2!3d26.4968113!4d50.0515615!16s%2Fg%2F11wjkt1qpv?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
البنك الأهلي السعودي,مصرف,طريق الخليج، غرناطة، سيهات‎ 32434,9200 01000,N/A,4.5,F3F4+3W,"{""الأحد"": ""٩:٣٠ص–٤:٣٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٩:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.4726571,50.0572703,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%A8%D9%86%D9%83+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A+%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%E2%80%AD/@26.4726571,50.0572703,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe6232a255e9:0x635ca4986b50c5!8m2!3d26.4726571!4d50.0572703!16s%2Fg%2F11bytn5nss?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مصرف الراجحي,مصرف,"Khaleej Rd, غرناطة، سيهات‎ 32434",9200 03344,https://www.alrajhibank.com.sa/,2.9,F3C4+PX,"{""الأحد"": ""٩:٣٠ص–٤:٣٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٩:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.4718347,50.0573778,"https://www.google.com/maps/place/%D9%85%D8%B5%D8%B1%D9%81+%D8%A7%D9%84%D8%B1%D8%A7%D8%AC%D8%AD%D9%8A%E2%80%AD/@26.4718347,50.0573778,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe624c797a23:0xf9aed4d0003156ca!8m2!3d26.4718347!4d50.0573778!16s%2Fg%2F11clvtqsmq?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
SNB AlAhli,مصرف,F2FV+XC، شارع عمر بن عبدالعزيز، السلام، سيهات‎ 32437,9200 01000,https://www.alahli.com/,4.2,F2FV+XC,"{""الأحد"": ""٩:٣٠ص–٤:٣٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٩:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.474844,50.0435979,"https://www.google.com/maps/place/SNB+AlAhli/@26.474844,50.0435979,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff832d657309:0x3039a16373ab7aa0!8m2!3d26.474844!4d50.0435979!16s%2Fg%2F11s184sqx5?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
البنك السعودي الفرنسي,مصرف,ابن خلدون، النور، سيهات‎ 32452,800 124 2121,https://bsf.sa/,2.6,F2QQ+4C,"{""الأحد"": ""٩:٣٠ص–٤:٣٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٩:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.487844,50.0385833,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%A8%D9%86%D9%83+%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A+%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%E2%80%AD/@26.487844,50.0385833,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe35ed98f6a3:0x8fdeb2aa8c997f83!8m2!3d26.487844!4d50.0385833!16s%2Fg%2F11xfbl63g?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
